Tipo.Titulo,Data.Vencimento,Data.Base,PU.Base.Manha,TempoDeMaduracao
Tesouro Prefixado,2023-01-01,2016-11-03,511,6.164383561643835
Tesouro Prefixado,2023-01-01,2016-11-04,509,6.161643835616438
Tesouro Prefixado,2023-01-01,2016-11-07,512,6.153424657534247
Tesouro Prefixado,2023-01-01,2016-11-08,516,6.1506849315068495
Tesouro Prefixado,2023-01-01,2016-11-09,513,6.147945205479452
Tesouro Prefixado,2023-01-01,2016-11-10,511,6.145205479452055
Tesouro Prefixado,2023-01-01,2016-11-11,490,6.142465753424657
Tesouro Prefixado,2023-01-01,2016-11-14,485,6.134246575342465
Tesouro Prefixado,2023-01-01,2016-11-16,489,6.1287671232876715
Tesouro Prefixado,2023-01-01,2016-11-17,495,6.126027397260274
Tesouro Prefixado,2023-01-01,2016-11-18,493,6.123287671232877
Tesouro Prefixado,2023-01-01,2016-11-21,493,6.115068493150685
Tesouro Prefixado,2023-01-01,2016-11-22,501,6.112328767123287
Tesouro Prefixado,2023-01-01,2016-11-23,501,6.109589041095891
Tesouro Prefixado,2023-01-01,2016-11-24,502,6.1068493150684935
Tesouro Prefixado,2023-01-01,2016-11-25,494,6.104109589041096
Tesouro Prefixado,2023-01-01,2016-11-28,495,6.095890410958904
Tesouro Prefixado,2023-01-01,2016-11-29,499,6.093150684931507
Tesouro Prefixado,2023-01-01,2016-11-30,500,6.090410958904109
Tesouro Prefixado,2023-01-01,2016-12-01,503,6.087671232876712
Tesouro Prefixado,2023-01-01,2016-12-02,486,6.0849315068493155
Tesouro Prefixado,2023-01-01,2016-12-05,492,6.076712328767123
Tesouro Prefixado,2023-01-01,2016-12-06,494,6.073972602739726
Tesouro Prefixado,2022-01-01,2020-05-22,948,1.6136986301369862
Tesouro Prefixado,2022-01-01,2020-05-25,948,1.6054794520547946
Tesouro Prefixado,2022-01-01,2020-05-26,951,1.6027397260273972
Tesouro Prefixado,2022-01-01,2020-05-27,949,1.6
Tesouro Prefixado,2022-01-01,2020-05-28,950,1.5972602739726027
Tesouro Prefixado,2022-01-01,2020-05-29,951,1.5945205479452054
Tesouro Prefixado,2022-01-01,2020-06-01,951,1.5863013698630137
Tesouro Prefixado,2022-01-01,2020-06-02,952,1.5835616438356164
Tesouro Prefixado,2022-01-01,2020-06-03,953,1.5808219178082192
Tesouro Prefixado,2022-01-01,2020-06-04,953,1.5780821917808219
Tesouro Prefixado,2022-01-01,2020-06-05,954,1.5753424657534247
Tesouro Prefixado,2022-01-01,2020-06-08,952,1.5671232876712329
Tesouro Prefixado,2022-01-01,2020-06-09,952,1.5643835616438355
Tesouro Prefixado,2022-01-01,2020-06-10,952,1.5616438356164384
Tesouro Prefixado,2022-01-01,2020-06-12,954,1.5561643835616439
Tesouro Prefixado,2022-01-01,2020-06-15,953,1.547945205479452
Tesouro Prefixado,2022-01-01,2020-06-16,954,1.5452054794520549
Tesouro Prefixado,2022-01-01,2020-06-17,954,1.5424657534246575
Tesouro Prefixado,2022-01-01,2020-06-18,954,1.5397260273972602
Tesouro Prefixado,2022-01-01,2020-06-19,954,1.536986301369863
Tesouro Prefixado,2022-01-01,2020-06-22,955,1.5287671232876712
Tesouro Prefixado,2022-01-01,2020-06-23,955,1.526027397260274
Tesouro Prefixado,2022-01-01,2020-06-24,955,1.5232876712328767
Tesouro Prefixado,2022-01-01,2020-06-25,954,1.5205479452054795
Tesouro Prefixado,2022-01-01,2020-06-26,956,1.5178082191780822
Tesouro Prefixado,2022-01-01,2020-06-29,956,1.5095890410958903
Tesouro Prefixado,2022-01-01,2020-06-30,956,1.5068493150684932
Tesouro Prefixado,2022-01-01,2020-07-01,957,1.5041095890410958
Tesouro Prefixado,2022-01-01,2020-07-02,958,1.5013698630136987
Tesouro Prefixado,2022-01-01,2020-07-03,958,1.4986301369863013
Tesouro Prefixado,2022-01-01,2020-07-06,958,1.4904109589041097
Tesouro Prefixado,2022-01-01,2020-07-07,958,1.4876712328767123
Tesouro Prefixado,2022-01-01,2020-07-08,957,1.484931506849315
Tesouro Prefixado,2022-01-01,2020-07-09,955,1.4821917808219178
Tesouro Prefixado,2022-01-01,2020-07-10,956,1.4794520547945205
Tesouro Prefixado,2022-01-01,2020-07-13,957,1.4712328767123288
Tesouro Prefixado,2022-01-01,2020-07-14,957,1.4684931506849315
Tesouro Prefixado,2022-01-01,2020-07-15,957,1.4657534246575343
Tesouro Prefixado,2022-01-01,2020-07-16,956,1.463013698630137
Tesouro Prefixado,2022-01-01,2020-07-17,957,1.4602739726027398
Tesouro Prefixado,2022-01-01,2020-07-20,958,1.452054794520548
Tesouro Prefixado,2022-01-01,2020-07-21,958,1.4493150684931506
Tesouro Prefixado,2022-01-01,2020-07-22,958,1.4465753424657535
Tesouro Prefixado,2022-01-01,2020-07-23,957,1.4438356164383561
Tesouro Prefixado,2022-01-01,2020-07-24,959,1.441095890410959
Tesouro Prefixado,2022-01-01,2020-07-27,960,1.4328767123287671
Tesouro Prefixado,2022-01-01,2020-07-28,961,1.4301369863013698
Tesouro Prefixado,2022-01-01,2020-07-29,962,1.4273972602739726
Tesouro Prefixado,2022-01-01,2020-07-30,961,1.4246575342465753
Tesouro Prefixado,2022-01-01,2020-07-31,963,1.4219178082191781
Tesouro Prefixado,2022-01-01,2020-08-03,962,1.4136986301369863
Tesouro Prefixado,2022-01-01,2020-08-04,962,1.4109589041095891
Tesouro Prefixado,2022-01-01,2020-08-05,962,1.4082191780821918
Tesouro Prefixado,2022-01-01,2020-08-06,963,1.4054794520547946
Tesouro Prefixado,2022-01-01,2020-08-07,964,1.4027397260273973
Tesouro Prefixado,2022-01-01,2020-08-10,963,1.3945205479452054
Tesouro Prefixado,2022-01-01,2020-08-11,963,1.3917808219178083
Tesouro Prefixado,2022-01-01,2020-08-12,962,1.389041095890411
Tesouro Prefixado,2022-01-01,2020-08-13,963,1.3863013698630138
Tesouro Prefixado,2022-01-01,2020-08-14,961,1.3835616438356164
Tesouro Prefixado,2022-01-01,2020-08-17,962,1.3753424657534246
Tesouro Prefixado,2022-01-01,2020-08-18,963,1.3726027397260274
Tesouro Prefixado,2022-01-01,2020-08-19,963,1.36986301369863
Tesouro Prefixado,2022-01-01,2020-08-20,961,1.367123287671233
Tesouro Prefixado,2022-01-01,2020-08-21,962,1.3643835616438356
Tesouro Prefixado,2022-01-01,2020-08-24,963,1.356164383561644
Tesouro Prefixado,2022-01-01,2020-08-25,963,1.3534246575342466
Tesouro Prefixado,2022-01-01,2020-08-26,962,1.3506849315068492
Tesouro Prefixado,2022-01-01,2020-08-27,962,1.347945205479452
Tesouro Prefixado,2022-01-01,2020-08-28,962,1.3452054794520547
Tesouro Prefixado,2022-01-01,2020-08-31,962,1.336986301369863
Tesouro Prefixado,2022-01-01,2020-09-01,962,1.3342465753424657
Tesouro Prefixado,2022-01-01,2020-09-02,963,1.3315068493150686
Tesouro Prefixado,2022-01-01,2020-09-03,962,1.3287671232876712
Tesouro Prefixado,2022-01-01,2020-09-04,964,1.326027397260274
Tesouro Prefixado,2022-01-01,2020-09-08,963,1.3150684931506849
Tesouro Prefixado,2022-01-01,2020-09-09,963,1.3123287671232877
Tesouro Prefixado,2022-01-01,2020-09-10,963,1.3095890410958904
Tesouro Prefixado,2022-01-01,2020-09-11,963,1.3068493150684932
Tesouro Prefixado,2022-01-01,2020-09-14,963,1.2986301369863014
Tesouro Prefixado,2022-01-01,2020-09-15,963,1.295890410958904
Tesouro Prefixado,2022-01-01,2020-09-16,963,1.2931506849315069
Tesouro Prefixado,2022-01-01,2020-09-17,963,1.2904109589041095
Tesouro Prefixado,2022-01-01,2020-09-18,964,1.2876712328767124
Tesouro Prefixado,2022-01-01,2020-09-21,961,1.2794520547945205
Tesouro Prefixado,2022-01-01,2020-09-22,963,1.2767123287671234
Tesouro Prefixado,2022-01-01,2020-09-23,963,1.273972602739726
Tesouro Prefixado,2022-01-01,2020-09-24,963,1.2712328767123289
Tesouro Prefixado,2022-01-01,2020-09-25,964,1.2684931506849315
Tesouro Prefixado,2022-01-01,2020-09-28,965,1.2602739726027397
Tesouro Prefixado,2022-01-01,2020-09-29,962,1.2575342465753425
Tesouro Prefixado,2022-01-01,2020-09-30,961,1.2547945205479452
Tesouro Prefixado,2022-01-01,2020-10-01,963,1.252054794520548
Tesouro Prefixado,2022-01-01,2020-10-02,962,1.2493150684931507
Tesouro Prefixado,2022-01-01,2020-10-05,957,1.2410958904109588
Tesouro Prefixado,2022-01-01,2020-10-06,961,1.2383561643835617
Tesouro Prefixado,2022-01-01,2020-10-07,959,1.2356164383561643
Tesouro Prefixado,2022-01-01,2020-10-08,960,1.2328767123287672
Tesouro Prefixado,2022-01-01,2020-10-09,961,1.2301369863013698
Tesouro Prefixado,2022-01-01,2020-10-13,961,1.2191780821917808
Tesouro Prefixado,2022-01-01,2020-10-14,962,1.2164383561643837
Tesouro Prefixado,2022-01-01,2020-10-15,962,1.2136986301369863
Tesouro Prefixado,2022-01-01,2020-10-16,960,1.210958904109589
Tesouro Prefixado,2022-01-01,2020-10-19,961,1.2027397260273973
Tesouro Prefixado,2022-01-01,2020-10-20,962,1.2
Tesouro Prefixado,2022-01-01,2020-10-21,962,1.1972602739726028
Tesouro Prefixado,2022-01-01,2020-10-22,962,1.1945205479452055
Tesouro Prefixado,2022-01-01,2020-10-23,961,1.1917808219178083
Tesouro Prefixado,2022-01-01,2020-10-26,960,1.1835616438356165
Tesouro Prefixado,2025-01-01,2019-04-22,621,5.701369863013698
Tesouro Prefixado,2025-01-01,2019-04-23,622,5.698630136986301
Tesouro Prefixado,2025-01-01,2019-04-24,625,5.695890410958904
Tesouro Prefixado,2025-01-01,2019-04-25,619,5.693150684931507
Tesouro Prefixado,2025-01-01,2019-04-26,620,5.69041095890411
Tesouro Prefixado,2025-01-01,2019-04-29,622,5.682191780821918
Tesouro Prefixado,2025-01-01,2019-04-30,622,5.67945205479452
Tesouro Prefixado,2025-01-01,2019-05-02,621,5.673972602739726
Tesouro Prefixado,2025-01-01,2019-05-03,623,5.671232876712328
Tesouro Prefixado,2025-01-01,2019-05-06,625,5.663013698630137
Tesouro Prefixado,2025-01-01,2019-05-07,625,5.66027397260274
Tesouro Prefixado,2025-01-01,2019-05-08,626,5.657534246575342
Tesouro Prefixado,2025-01-01,2019-05-09,627,5.654794520547945
Tesouro Prefixado,2025-01-01,2019-05-10,629,5.652054794520548
Tesouro Prefixado,2025-01-01,2019-05-13,628,5.6438356164383565
Tesouro Prefixado,2025-01-01,2019-05-14,627,5.641095890410959
Tesouro Prefixado,2025-01-01,2019-05-15,629,5.638356164383562
Tesouro Prefixado,2025-01-01,2019-05-16,628,5.635616438356164
Tesouro Prefixado,2025-01-01,2019-05-17,625,5.632876712328767
Tesouro Prefixado,2025-01-01,2019-05-20,620,5.624657534246575
Tesouro Prefixado,2025-01-01,2019-05-21,625,5.6219178082191785
Tesouro Prefixado,2025-01-01,2019-05-22,631,5.619178082191781
Tesouro Prefixado,2025-01-01,2019-05-23,628,5.616438356164384
Tesouro Prefixado,2025-01-01,2019-05-24,632,5.6136986301369864
Tesouro Prefixado,2025-01-01,2019-05-27,633,5.605479452054794
Tesouro Prefixado,2025-01-01,2019-05-28,634,5.602739726027397
Tesouro Prefixado,2025-01-01,2019-05-29,640,5.6
Tesouro Prefixado,2025-01-01,2019-05-30,643,5.597260273972603
Tesouro Prefixado,2025-01-01,2019-05-31,645,5.594520547945206
Tesouro Prefixado,2025-01-01,2019-06-03,646,5.586301369863014
Tesouro Prefixado,2025-01-01,2019-06-04,654,5.583561643835616
Tesouro Prefixado,2025-01-01,2019-06-05,658,5.580821917808219
Tesouro Prefixado,2025-01-01,2019-06-06,655,5.578082191780822
Tesouro Prefixado,2025-01-01,2019-06-07,659,5.575342465753424
Tesouro Prefixado,2025-01-01,2019-06-10,661,5.567123287671233
Tesouro Prefixado,2025-01-01,2019-06-11,662,5.564383561643836
Tesouro Prefixado,2025-01-01,2019-06-12,666,5.561643835616438
Tesouro Prefixado,2025-01-01,2019-06-13,668,5.558904109589041
Tesouro Prefixado,2025-01-01,2019-06-14,670,5.556164383561644
Tesouro Prefixado,2025-01-01,2019-06-17,672,5.5479452054794525
Tesouro Prefixado,2025-01-01,2019-06-18,673,5.545205479452055
Tesouro Prefixado,2025-01-01,2019-06-19,670,5.542465753424658
Tesouro Prefixado,2025-01-01,2019-06-21,680,5.536986301369863
Tesouro Prefixado,2025-01-01,2019-06-24,680,5.528767123287671
Tesouro Prefixado,2025-01-01,2019-06-25,679,5.526027397260274
Tesouro Prefixado,2025-01-01,2019-06-26,679,5.523287671232877
Tesouro Prefixado,2025-01-01,2019-06-27,679,5.52054794520548
Tesouro Prefixado,2025-01-01,2019-06-28,682,5.517808219178082
Tesouro Prefixado,2025-01-01,2019-07-01,686,5.50958904109589
Tesouro Prefixado,2025-01-01,2019-07-02,688,5.506849315068493
Tesouro Prefixado,2025-01-01,2019-07-03,686,5.504109589041096
Tesouro Prefixado,2025-01-01,2019-07-04,691,5.501369863013698
Tesouro Prefixado,2025-01-01,2019-07-05,690,5.498630136986302
Tesouro Prefixado,2025-01-01,2019-07-08,691,5.49041095890411
Tesouro Prefixado,2025-01-01,2019-07-09,692,5.487671232876712
Tesouro Prefixado,2025-01-01,2019-07-10,695,5.484931506849315
Tesouro Prefixado,2025-01-01,2019-07-11,697,5.482191780821918
Tesouro Prefixado,2025-01-01,2019-07-12,698,5.47945205479452
Tesouro Prefixado,2025-01-01,2019-07-15,695,5.471232876712329
Tesouro Prefixado,2025-01-01,2019-07-16,695,5.468493150684932
Tesouro Prefixado,2025-01-01,2019-07-17,693,5.465753424657534
Tesouro Prefixado,2025-01-01,2019-07-18,692,5.463013698630137
Tesouro Prefixado,2025-01-01,2019-07-19,693,5.46027397260274
Tesouro Prefixado,2025-01-01,2019-07-22,694,5.4520547945205475
Tesouro Prefixado,2025-01-01,2019-07-23,695,5.449315068493151
Tesouro Prefixado,2025-01-01,2019-07-24,698,5.446575342465754
Tesouro Prefixado,2025-01-01,2019-07-25,699,5.443835616438356
Tesouro Prefixado,2025-01-01,2019-07-26,696,5.441095890410959
Tesouro Prefixado,2025-01-01,2019-07-29,697,5.432876712328767
Tesouro Prefixado,2025-01-01,2019-07-30,698,5.4301369863013695
Tesouro Prefixado,2025-01-01,2019-07-31,699,5.427397260273972
Tesouro Prefixado,2025-01-01,2019-08-01,700,5.424657534246576
Tesouro Prefixado,2025-01-01,2019-08-02,696,5.421917808219178
Tesouro Prefixado,2025-01-01,2019-08-05,694,5.413698630136986
Tesouro Prefixado,2025-01-01,2019-08-06,694,5.410958904109589
Tesouro Prefixado,2025-01-01,2019-08-07,697,5.4082191780821915
Tesouro Prefixado,2025-01-01,2019-08-08,700,5.405479452054794
Tesouro Prefixado,2025-01-01,2019-08-09,700,5.402739726027397
Tesouro Prefixado,2025-01-01,2019-08-12,696,5.394520547945206
Tesouro Prefixado,2025-01-01,2019-08-13,699,5.391780821917808
Tesouro Prefixado,2025-01-01,2019-08-14,699,5.389041095890411
Tesouro Prefixado,2025-01-01,2019-08-15,698,5.3863013698630136
Tesouro Prefixado,2025-01-01,2019-08-16,699,5.383561643835616
Tesouro Prefixado,2025-01-01,2019-08-19,700,5.375342465753425
Tesouro Prefixado,2025-01-01,2019-08-20,698,5.372602739726028
Tesouro Prefixado,2025-01-01,2019-08-21,700,5.36986301369863
Tesouro Prefixado,2025-01-01,2019-08-22,702,5.367123287671233
Tesouro Prefixado,2025-01-01,2019-08-23,699,5.364383561643836
Tesouro Prefixado,2025-01-01,2019-08-26,698,5.3561643835616435
Tesouro Prefixado,2025-01-01,2019-08-27,693,5.353424657534247
Tesouro Prefixado,2025-01-01,2019-08-28,690,5.35068493150685
Tesouro Prefixado,2025-01-01,2019-08-29,688,5.347945205479452
Tesouro Prefixado,2025-01-01,2019-08-30,692,5.345205479452055
Tesouro Prefixado,2025-01-01,2019-09-02,694,5.336986301369863
Tesouro Prefixado,2025-01-01,2019-09-03,693,5.3342465753424655
Tesouro Prefixado,2025-01-01,2019-09-04,697,5.331506849315068
Tesouro Prefixado,2025-01-01,2019-09-05,700,5.328767123287672
Tesouro Prefixado,2025-01-01,2019-09-06,698,5.326027397260274
Tesouro Prefixado,2025-01-01,2019-09-09,700,5.317808219178082
Tesouro Prefixado,2025-01-01,2019-09-10,698,5.315068493150685
Tesouro Prefixado,2025-01-01,2019-09-11,699,5.3123287671232875
Tesouro Prefixado,2025-01-01,2019-09-12,701,5.30958904109589
Tesouro Prefixado,2025-01-01,2019-09-13,701,5.306849315068493
Tesouro Prefixado,2025-01-01,2019-09-16,699,5.298630136986302
Tesouro Prefixado,2025-01-01,2019-09-17,700,5.295890410958904
Tesouro Prefixado,2025-01-01,2019-09-18,707,5.293150684931507
Tesouro Prefixado,2025-01-01,2019-09-19,710,5.2904109589041095
Tesouro Prefixado,2025-01-01,2019-09-20,707,5.287671232876712
Tesouro Prefixado,2025-01-01,2019-09-23,710,5.279452054794521
Tesouro Prefixado,2025-01-01,2019-09-24,710,5.276712328767124
Tesouro Prefixado,2023-01-01,2016-12-07,500,6.071232876712329
Tesouro Prefixado,2023-01-01,2016-12-08,503,6.068493150684931
Tesouro Prefixado,2023-01-01,2016-12-09,508,6.065753424657534
Tesouro Prefixado,2023-01-01,2016-12-12,502,6.057534246575343
Tesouro Prefixado,2023-01-01,2016-12-13,503,6.054794520547945
Tesouro Prefixado,2023-01-01,2016-12-14,501,6.052054794520548
Tesouro Prefixado,2023-01-01,2016-12-15,498,6.049315068493151
Tesouro Prefixado,2023-01-01,2016-12-16,502,6.046575342465753
Tesouro Prefixado,2023-01-01,2016-12-19,502,6.038356164383561
Tesouro Prefixado,2023-01-01,2016-12-20,506,6.035616438356165
Tesouro Prefixado,2023-01-01,2016-12-21,510,6.032876712328767
Tesouro Prefixado,2023-01-01,2016-12-22,512,6.03013698630137
Tesouro Prefixado,2023-01-01,2016-12-23,517,6.027397260273973
Tesouro Prefixado,2023-01-01,2016-12-26,517,6.019178082191781
Tesouro Prefixado,2023-01-01,2016-12-27,519,6.016438356164383
Tesouro Prefixado,2023-01-01,2016-12-28,518,6.013698630136986
Tesouro Prefixado,2023-01-01,2016-12-29,520,6.010958904109589
Tesouro Prefixado,2023-01-01,2016-12-30,520,6.008219178082192
Tesouro Prefixado,2023-01-01,2017-01-02,523,6
Tesouro Prefixado,2023-01-01,2017-01-03,524,5.997260273972603
Tesouro Prefixado,2023-01-01,2017-01-04,525,5.994520547945205
Tesouro Prefixado,2023-01-01,2017-01-05,522,5.991780821917808
Tesouro Prefixado,2023-01-01,2017-01-06,524,5.989041095890411
Tesouro Prefixado,2023-01-01,2017-01-09,524,5.980821917808219
Tesouro Prefixado,2023-01-01,2017-01-10,526,5.978082191780822
Tesouro Prefixado,2023-01-01,2017-01-11,528,5.975342465753425
Tesouro Prefixado,2023-01-01,2017-01-12,536,5.972602739726027
Tesouro Prefixado,2023-01-01,2017-01-13,536,5.96986301369863
Tesouro Prefixado,2023-01-01,2017-01-16,536,5.961643835616439
Tesouro Prefixado,2023-01-01,2017-01-17,539,5.958904109589041
Tesouro Prefixado,2023-01-01,2017-01-18,538,5.956164383561644
Tesouro Prefixado,2023-01-01,2017-01-19,538,5.953424657534247
Tesouro Prefixado,2023-01-01,2017-01-20,542,5.950684931506849
Tesouro Prefixado,2023-01-01,2017-01-23,544,5.942465753424657
Tesouro Prefixado,2023-01-01,2017-01-24,546,5.93972602739726
Tesouro Prefixado,2023-01-01,2017-01-26,543,5.934246575342466
Tesouro Prefixado,2023-01-01,2017-01-27,542,5.931506849315069
Tesouro Prefixado,2023-01-01,2017-01-30,543,5.923287671232877
Tesouro Prefixado,2023-01-01,2017-01-31,543,5.920547945205479
Tesouro Prefixado,2023-01-01,2017-02-01,543,5.917808219178082
Tesouro Prefixado,2023-01-01,2017-02-02,545,5.9150684931506845
Tesouro Prefixado,2023-01-01,2017-02-03,547,5.912328767123288
Tesouro Prefixado,2023-01-01,2017-02-06,551,5.904109589041096
Tesouro Prefixado,2023-01-01,2017-02-07,551,5.901369863013699
Tesouro Prefixado,2023-01-01,2017-02-08,555,5.898630136986301
Tesouro Prefixado,2023-01-01,2017-02-09,556,5.895890410958904
Tesouro Prefixado,2023-01-01,2017-02-10,559,5.8931506849315065
Tesouro Prefixado,2023-01-01,2017-02-13,559,5.884931506849315
Tesouro Prefixado,2023-01-01,2017-02-14,561,5.882191780821918
Tesouro Prefixado,2023-01-01,2017-02-15,560,5.879452054794521
Tesouro Prefixado,2023-01-01,2017-02-16,560,5.876712328767123
Tesouro Prefixado,2023-01-01,2017-02-17,557,5.873972602739726
Tesouro Prefixado,2023-01-01,2017-02-20,559,5.865753424657535
Tesouro Prefixado,2023-01-01,2017-02-21,561,5.863013698630137
Tesouro Prefixado,2023-01-01,2017-02-22,563,5.86027397260274
Tesouro Prefixado,2023-01-01,2017-02-23,565,5.857534246575343
Tesouro Prefixado,2023-01-01,2017-02-24,566,5.854794520547945
Tesouro Prefixado,2023-01-01,2017-03-01,566,5.841095890410959
Tesouro Prefixado,2023-01-01,2017-03-02,568,5.838356164383562
Tesouro Prefixado,2023-01-01,2017-03-03,564,5.835616438356165
Tesouro Prefixado,2023-01-01,2017-03-06,569,5.8273972602739725
Tesouro Prefixado,2023-01-01,2017-03-07,569,5.824657534246575
Tesouro Prefixado,2023-01-01,2017-03-08,567,5.821917808219178
Tesouro Prefixado,2023-01-01,2017-03-09,563,5.8191780821917805
Tesouro Prefixado,2023-01-01,2017-03-10,566,5.816438356164384
Tesouro Prefixado,2023-01-01,2017-03-13,569,5.808219178082192
Tesouro Prefixado,2023-01-01,2017-03-14,568,5.8054794520547945
Tesouro Prefixado,2023-01-01,2017-03-15,564,5.802739726027397
Tesouro Prefixado,2023-01-01,2017-03-16,568,5.8
Tesouro Prefixado,2023-01-01,2017-03-17,568,5.7972602739726025
Tesouro Prefixado,2023-01-01,2017-03-20,569,5.789041095890411
Tesouro Prefixado,2023-01-01,2017-03-21,571,5.786301369863014
Tesouro Prefixado,2023-01-01,2017-03-22,569,5.7835616438356166
Tesouro Prefixado,2023-01-01,2017-03-23,567,5.780821917808219
Tesouro Prefixado,2023-01-01,2017-03-24,571,5.778082191780822
Tesouro Prefixado,2023-01-01,2017-03-27,574,5.76986301369863
Tesouro Prefixado,2023-01-01,2017-03-28,575,5.767123287671233
Tesouro Prefixado,2023-01-01,2017-03-29,575,5.764383561643836
Tesouro Prefixado,2023-01-01,2017-03-30,575,5.761643835616439
Tesouro Prefixado,2023-01-01,2017-03-31,575,5.758904109589041
Tesouro Prefixado,2023-01-01,2017-04-03,577,5.750684931506849
Tesouro Prefixado,2023-01-01,2017-04-04,577,5.747945205479452
Tesouro Prefixado,2023-01-01,2017-04-05,580,5.745205479452054
Tesouro Prefixado,2023-01-01,2017-04-06,576,5.742465753424658
Tesouro Prefixado,2023-01-01,2017-04-07,574,5.739726027397261
Tesouro Prefixado,2023-01-01,2017-04-10,578,5.7315068493150685
Tesouro Prefixado,2023-01-01,2017-04-11,580,5.728767123287671
Tesouro Prefixado,2023-01-01,2017-04-12,577,5.726027397260274
Tesouro Prefixado,2023-01-01,2017-04-13,576,5.723287671232876
Tesouro Prefixado,2023-01-01,2017-04-17,576,5.712328767123288
Tesouro Prefixado,2023-01-01,2017-04-18,578,5.7095890410958905
Tesouro Prefixado,2023-01-01,2017-04-19,576,5.706849315068493
Tesouro Prefixado,2023-01-01,2017-04-20,576,5.704109589041096
Tesouro Prefixado,2023-01-01,2017-04-24,577,5.693150684931507
Tesouro Prefixado,2023-01-01,2017-04-25,573,5.69041095890411
Tesouro Prefixado,2023-01-01,2017-04-26,570,5.6876712328767125
Tesouro Prefixado,2023-01-01,2017-04-27,573,5.684931506849315
Tesouro Prefixado,2023-01-01,2017-04-28,571,5.682191780821918
Tesouro Prefixado,2023-01-01,2017-05-02,574,5.671232876712328
Tesouro Prefixado,2023-01-01,2017-05-03,577,5.668493150684932
Tesouro Prefixado,2023-01-01,2017-05-04,574,5.6657534246575345
Tesouro Prefixado,2023-01-01,2017-05-05,574,5.663013698630137
Tesouro Prefixado,2023-01-01,2017-05-08,576,5.654794520547945
Tesouro Prefixado,2023-01-01,2017-05-09,578,5.652054794520548
Tesouro Prefixado,2023-01-01,2017-05-10,580,5.64931506849315
Tesouro Prefixado,2023-01-01,2017-05-11,581,5.646575342465753
Tesouro Prefixado,2023-01-01,2017-05-12,583,5.6438356164383565
Tesouro Prefixado,2023-01-01,2017-05-15,584,5.635616438356164
Tesouro Prefixado,2023-01-01,2017-05-16,586,5.632876712328767
Tesouro Prefixado,2023-01-01,2017-05-17,588,5.63013698630137
Tesouro Prefixado,2023-01-01,2017-05-18,536,5.627397260273972
Tesouro Prefixado,2022-01-01,2020-10-27,961,1.180821917808219
Tesouro Prefixado,2022-01-01,2020-10-28,960,1.178082191780822
Tesouro Prefixado,2022-01-01,2020-10-29,961,1.1753424657534246
Tesouro Prefixado,2022-01-01,2020-10-30,961,1.1726027397260275
Tesouro Prefixado,2022-01-01,2020-11-03,961,1.1616438356164382
Tesouro Prefixado,2022-01-01,2020-11-04,961,1.158904109589041
Tesouro Prefixado,2022-01-01,2020-11-05,961,1.1561643835616437
Tesouro Prefixado,2022-01-01,2020-11-06,961,1.1534246575342466
Tesouro Prefixado,2022-01-01,2020-11-09,963,1.1452054794520548
Tesouro Prefixado,2022-01-01,2020-11-10,963,1.1424657534246576
Tesouro Prefixado,2022-01-01,2020-11-11,962,1.1397260273972603
Tesouro Prefixado,2022-01-01,2020-11-12,963,1.1369863013698631
Tesouro Prefixado,2022-01-01,2020-11-13,962,1.1342465753424658
Tesouro Prefixado,2022-01-01,2020-11-16,963,1.126027397260274
Tesouro Prefixado,2022-01-01,2020-11-17,964,1.1232876712328768
Tesouro Prefixado,2022-01-01,2020-11-18,964,1.1205479452054794
Tesouro Prefixado,2022-01-01,2020-11-19,964,1.1178082191780823
Tesouro Prefixado,2022-01-01,2020-11-20,964,1.115068493150685
Tesouro Prefixado,2022-01-01,2020-11-23,963,1.106849315068493
Tesouro Prefixado,2022-01-01,2020-11-24,963,1.104109589041096
Tesouro Prefixado,2022-01-01,2020-11-25,964,1.1013698630136985
Tesouro Prefixado,2022-01-01,2020-11-26,964,1.0986301369863014
Tesouro Prefixado,2022-01-01,2020-11-27,965,1.095890410958904
Tesouro Prefixado,2022-01-01,2020-11-30,965,1.0876712328767124
Tesouro Prefixado,2022-01-01,2020-12-01,966,1.084931506849315
Tesouro Prefixado,2022-01-01,2020-12-02,967,1.082191780821918
Tesouro Prefixado,2022-01-01,2020-12-03,968,1.0794520547945206
Tesouro Prefixado,2022-01-01,2020-12-04,968,1.0767123287671232
Tesouro Prefixado,2022-01-01,2020-12-07,968,1.0684931506849316
Tesouro Prefixado,2022-01-01,2020-12-08,968,1.0657534246575342
Tesouro Prefixado,2022-01-01,2020-12-09,969,1.063013698630137
Tesouro Prefixado,2022-01-01,2020-12-10,968,1.0602739726027397
Tesouro Prefixado,2022-01-01,2020-12-11,968,1.0575342465753426
Tesouro Prefixado,2022-01-01,2020-12-14,969,1.0493150684931507
Tesouro Prefixado,2022-01-01,2020-12-15,969,1.0465753424657533
Tesouro Prefixado,2022-01-01,2020-12-16,970,1.0438356164383562
Tesouro Prefixado,2022-01-01,2020-12-17,970,1.0410958904109588
Tesouro Prefixado,2022-01-01,2020-12-18,969,1.0383561643835617
Tesouro Prefixado,2022-01-01,2020-12-21,969,1.0301369863013699
Tesouro Prefixado,2022-01-01,2020-12-22,971,1.0273972602739727
Tesouro Prefixado,2022-01-01,2020-12-23,971,1.0246575342465754
Tesouro Prefixado,2022-01-01,2020-12-28,972,1.010958904109589
