TipoDeBono,FechaDeMaduracion,FechaDeValoracion,Precio,TiempoRestanteParaMaduracion,CuponSemestral
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-02-14,1000,7.88493150684932,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-02-15,998,7.88219178082192,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-02-16,999,7.87945205479452,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-02-17,994,7.87671232876712,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-02-20,998,7.86849315068493,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-02-21,1000,7.86575342465753,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-02-22,1004,7.86301369863014,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-02-23,1008,7.86027397260274,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-02-24,1009,7.85753424657534,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-03-01,1008,7.84383561643836,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-03-02,1012,7.84109589041096,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-03-03,1005,7.83835616438356,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-03-06,1013,7.83013698630137,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-03-07,1013,7.82739726027397,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-03-08,1011,7.82465753424658,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-03-09,1004,7.82191780821918,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-03-10,1007,7.81917808219178,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-03-13,1014,7.81095890410959,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-03-14,1012,7.80821917808219,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-03-15,1005,7.80547945205479,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-03-16,1012,7.8027397260274,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-03-17,1012,7.8,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-03-20,1014,7.79178082191781,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-03-21,1018,7.78904109589041,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-03-22,1014,7.78630136986301,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-03-23,1010,7.78356164383562,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-03-24,1019,7.78082191780822,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-03-27,1024,7.77260273972603,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-03-28,1026,7.76986301369863,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-03-29,1025,7.76712328767123,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-03-30,1025,7.76438356164384,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-03-31,1026,7.76164383561644,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-04-03,1029,7.75342465753425,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-04-04,1030,7.75068493150685,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-04-05,1037,7.74794520547945,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-04-06,1029,7.74520547945205,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-04-07,1027,7.74246575342466,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-04-10,1033,7.73424657534247,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-04-11,1037,7.73150684931507,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-04-12,1030,7.72876712328767,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-04-13,1028,7.72602739726027,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-04-17,1030,7.71506849315069,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-04-18,1032,7.71232876712329,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-04-19,1030,7.70958904109589,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-04-20,1029,7.70684931506849,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-04-24,1031,7.6958904109589,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-04-25,1025,7.69315068493151,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-04-26,1018,7.69041095890411,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-04-27,1024,7.68767123287671,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-04-28,1020,7.68493150684932,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-05-02,1025,7.67397260273973,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-05-03,1030,7.67123287671233,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-05-04,1024,7.66849315068493,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-05-05,1025,7.66575342465753,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-05-08,1029,7.65753424657534,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-05-09,1033,7.65479452054795,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-05-10,1035,7.65205479452055,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-05-11,1036,7.64931506849315,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-05-12,1038,7.64657534246575,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-05-15,1041,7.63835616438356,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-05-16,1042,7.63561643835616,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-05-17,1047,7.63287671232877,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-05-18,959,7.63013698630137,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-05-19,957,7.62739726027397,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-05-22,964,7.61917808219178,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-05-23,966,7.61643835616438,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-05-24,986,7.61369863013699,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-05-25,999,7.61095890410959,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-05-26,1003,7.60821917808219,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-05-29,997,7.6,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-10-17,1046,4.21095890410959,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-10-18,1051,4.20821917808219,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-10-19,1050,4.20547945205479,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-10-22,1049,4.1972602739726,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-10-23,1054,4.19452054794521,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-10-24,1053,4.19178082191781,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-10-25,1051,4.18904109589041,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-10-26,1050,4.18630136986301,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-10-29,1064,4.17808219178082,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-10-30,1059,4.17534246575342,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-10-31,1063,4.17260273972603,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-11-01,1060,4.16986301369863,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-11-05,1061,4.15890410958904,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-11-06,1061,4.15616438356164,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-11-07,1063,4.15342465753425,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-11-08,1058,4.15068493150685,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-11-09,1053,4.14794520547945,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-11-12,1058,4.13972602739726,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-11-13,1056,4.13698630136986,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-11-14,1056,4.13424657534247,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-11-16,1063,4.12876712328767,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-11-19,1068,4.12054794520548,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-11-20,1067,4.11780821917808,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-11-21,1066,4.11506849315068,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-11-22,1070,4.11232876712329,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-11-23,1073,4.10958904109589,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-11-26,1075,4.1013698630137,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-11-27,1066,4.0986301369863,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-11-28,1071,4.0958904109589,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-11-29,1070,4.09315068493151,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-11-30,1073,4.09041095890411,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-12-03,1077,4.08219178082192,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-12-04,1073,4.07945205479452,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-12-05,1072,4.07671232876712,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-12-06,1069,4.07397260273973,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-12-07,1077,4.07123287671233,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-12-10,1074,4.06301369863014,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-12-11,1073,4.06027397260274,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-12-12,1074,4.05753424657534,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-12-13,1079,4.05479452054795,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-12-14,1082,4.05205479452055,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-12-17,1087,4.04383561643836,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-12-18,1090,4.04109589041096,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-12-19,1088,4.03835616438356,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-12-20,1091,4.03561643835616,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-12-21,1094,4.03287671232877,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-12-24,1095,4.02465753424658,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-12-26,1096,4.01917808219178,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-12-27,1095,4.01643835616438,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-12-28,1049,4.01369863013699,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-01-02,1050,4,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-01-03,1055,3.9972602739726,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-01-04,1053,3.99452054794521,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-01-07,1055,3.98630136986301,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-01-08,1055,3.98356164383562,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-01-09,1056,3.98082191780822,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-01-10,1056,3.97808219178082,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-01-11,1056,3.97534246575342,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-01-14,1054,3.96712328767123,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-01-15,1058,3.96438356164384,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-01-16,1055,3.96164383561644,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-01-17,1054,3.95890410958904,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-01-18,1057,3.95616438356164,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-01-21,1056,3.94794520547945,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-01-22,1059,3.94520547945205,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-01-23,1060,3.94246575342466,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-01-24,1064,3.93972602739726,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-01-25,1062,3.93698630136986,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-01-28,1062,3.92876712328767,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-01-29,1064,3.92602739726027,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-01-30,1069,3.92328767123288,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-01-31,1069,3.92054794520548,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-02-01,1071,3.91780821917808,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-02-04,1072,3.90958904109589,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-02-05,1073,3.90684931506849,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-02-06,1071,3.9041095890411,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-02-07,1068,3.9013698630137,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-02-08,1069,3.8986301369863,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-02-11,1066,3.89041095890411,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-02-12,1068,3.88767123287671,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-02-13,1072,3.88493150684931,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-02-14,1074,3.88219178082192,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-02-15,1077,3.87945205479452,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-05-30,1006,7.5972602739726,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-05-31,1009,7.59452054794521,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-06-01,1010,7.59178082191781,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-06-02,1007,7.58904109589041,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-06-05,1001,7.58082191780822,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-06-06,1005,7.57808219178082,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-06-07,1009,7.57534246575342,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-06-08,1002,7.57260273972603,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-06-09,1007,7.56986301369863,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-06-12,1012,7.56164383561644,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-06-13,1018,7.55890410958904,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-06-14,1012,7.55616438356164,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-06-16,1021,7.55068493150685,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-06-19,1027,7.54246575342466,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-06-20,1032,7.53972602739726,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-06-21,1027,7.53698630136986,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-06-22,1022,7.53424657534247,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-06-23,1018,7.53150684931507,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-06-26,1021,7.52328767123288,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-06-27,1022,7.52054794520548,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-06-28,1016,7.51780821917808,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-06-29,1030,7.51506849315069,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-06-30,976,7.51232876712329,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-07-03,982,7.5041095890411,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-07-04,983,7.5013698630137,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-07-05,982,7.4986301369863,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-07-06,981,7.4958904109589,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-07-07,983,7.49315068493151,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-07-10,984,7.48493150684931,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-07-11,985,7.48219178082192,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-07-12,990,7.47945205479452,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-07-13,996,7.47671232876712,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-07-14,996,7.47397260273973,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-07-17,1001,7.46575342465753,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-07-18,1004,7.46301369863014,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-07-19,1009,7.46027397260274,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-07-20,1012,7.45753424657534,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-07-21,1014,7.45479452054794,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-07-24,1014,7.44657534246575,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-07-25,1013,7.44383561643836,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-07-26,1010,7.44109589041096,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-07-27,1019,7.43835616438356,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-07-28,1017,7.43561643835616,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-07-31,1014,7.42739726027397,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-08-01,1018,7.42465753424658,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-08-02,1016,7.42191780821918,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-08-03,1024,7.41917808219178,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-08-04,1027,7.41643835616438,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-08-07,1029,7.40821917808219,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-08-08,1025,7.40547945205479,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-08-09,1021,7.4027397260274,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-08-10,1017,7.4,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-08-11,1013,7.3972602739726,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-08-14,1017,7.38904109589041,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-08-15,1016,7.38630136986301,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-08-16,1019,7.38356164383562,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-08-17,1015,7.38082191780822,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-08-18,1014,7.37808219178082,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-08-21,1017,7.36986301369863,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-08-22,1015,7.36712328767123,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-08-23,1017,7.36438356164384,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-08-24,1019,7.36164383561644,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-08-25,1022,7.35890410958904,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-08-28,1023,7.35068493150685,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-08-29,1021,7.34794520547945,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-08-30,1023,7.34520547945205,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-08-31,1024,7.34246575342466,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-09-01,1033,7.33972602739726,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-09-04,1028,7.33150684931507,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-09-05,1035,7.32876712328767,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-09-06,1040,7.32602739726027,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-09-08,1046,7.32054794520548,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-09-11,1048,7.31232876712329,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-09-12,1041,7.30958904109589,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-09-13,1040,7.30684931506849,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-09-14,1040,7.3041095890411,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-09-15,1045,7.3013698630137,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-09-18,1044,7.29315068493151,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-09-19,1047,7.29041095890411,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-09-20,1048,7.28767123287671,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-09-21,1055,7.28493150684931,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-09-22,1057,7.28219178082192,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2017-09-25,1054,7.27397260273973,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-02-18,1077,3.87123287671233,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-02-19,1077,3.86849315068493,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-02-20,1079,3.86575342465753,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-02-21,1072,3.86301369863014,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-02-22,1074,3.86027397260274,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-02-25,1077,3.85205479452055,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-02-26,1073,3.84931506849315,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-02-27,1073,3.84657534246575,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-02-28,1074,3.84383561643836,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-03-01,1072,3.84109589041096,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-03-06,1071,3.82739726027397,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-03-07,1071,3.82465753424658,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-03-08,1073,3.82191780821918,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-03-11,1078,3.81369863013699,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-03-12,1080,3.81095890410959,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-03-13,1083,3.80821917808219,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-03-14,1084,3.80547945205479,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-03-15,1081,3.8027397260274,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-03-18,1084,3.79452054794521,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-03-19,1086,3.79178082191781,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-03-20,1087,3.78904109589041,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-03-21,1090,3.78630136986301,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-03-22,1079,3.78356164383562,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-03-25,1075,3.77534246575342,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-03-26,1084,3.77260273972603,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-03-27,1077,3.76986301369863,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-03-28,1074,3.76712328767123,0.048808848170152
